Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 6 [30720/49000 (62%)]	Train Loss: 0.974345	Val Loss: 0.994461	Val Acc: 66
Train Epoch: 6 [35840/49000 (73%)]	Train Loss: 0.962221	Val Loss: 0.993394	Val Acc: 66
Train Epoch: 6 [40960/49000 (83%)]	Train Loss: 0.879942	Val Loss: 0.986681	Val Acc: 65
Train Epoch: 6 [46080/49000 (94%)]	Train Loss: 1.000982	Val Loss: 0.998668	Val Acc: 66
Train Epoch: 7 [0/49000 (0%)]	Train Loss: 3.299070	Val Loss: 1.018198	Val Acc: 65
Train Epoch: 7 [5120/49000 (10%)]	Train Loss: 0.881612	Val Loss: 0.992080	Val Acc: 66
Train Epoch: 7 [10240/49000 (21%)]	Train Loss: 0.910402	Val Loss: 0.973432	Val Acc: 66
Train Epoch: 7 [15360/49000 (31%)]	Train Loss: 0.851577	Val Loss: 0.949820	Val Acc: 67
Train Epoch: 7 [20480/49000 (42%)]	Train Loss: 0.876489	Val Loss: 0.949020	Val Acc: 67
Train Epoch: 7 [25600/49000 (52%)]	Train Loss: 0.869160	Val Loss: 0.997909	Val Acc: 65
Train Epoch: 7 [30720/49000 (62%)]	Train Loss: 0.931085	Val Loss: 0.970175	Val Acc: 66
Train Epoch: 7 [35840/49000 (73%)]	Train Loss: 0.922871	Val Loss: 0.939628	Val Acc: 68
Train Epoch: 7 [40960/49000 (83%)]	Train Loss: 0.874492	Val Loss: 0.930688	Val Acc: 68
Train Epoch: 7 [46080/49000 (94%)]	Train Loss: 0.921658	Val Loss: 0.951491	Val Acc: 67
Train Epoch: 8 [0/49000 (0%)]	Train Loss: 2.927270	Val Loss: 0.940924	Val Acc: 67
Train Epoch: 8 [5120/49000 (10%)]	Train Loss: 0.881473	Val Loss: 0.922660	Val Acc: 69
Train Epoch: 8 [10240/49000 (21%)]	Train Loss: 0.825338	Val Loss: 0.925460	Val Acc: 69
Train Epoch: 8 [15360/49000 (31%)]	Train Loss: 0.822284	Val Loss: 0.972091	Val Acc: 67
Train Epoch: 8 [20480/49000 (42%)]	Train Loss: 0.856313	Val Loss: 0.938960	Val Acc: 68
Train Epoch: 8 [25600/49000 (52%)]	Train Loss: 0.841824	Val Loss: 0.912556	Val Acc: 69
Train Epoch: 8 [30720/49000 (62%)]	Train Loss: 0.806424	Val Loss: 0.907624	Val Acc: 68
Train Epoch: 8 [35840/49000 (73%)]	Train Loss: 0.759135	Val Loss: 0.895619	Val Acc: 70
Train Epoch: 8 [40960/49000 (83%)]	Train Loss: 0.792948	Val Loss: 0.876251	Val Acc: 69
Train Epoch: 8 [46080/49000 (94%)]	Train Loss: 0.773681	Val Loss: 0.893667	Val Acc: 68
Train Epoch: 9 [0/49000 (0%)]	Train Loss: 3.195356	Val Loss: 0.908337	Val Acc: 69
Train Epoch: 9 [5120/49000 (10%)]	Train Loss: 0.848951	Val Loss: 0.891850	Val Acc: 69
Train Epoch: 9 [10240/49000 (21%)]	Train Loss: 0.881407	Val Loss: 0.888105	Val Acc: 70
Train Epoch: 9 [15360/49000 (31%)]	Train Loss: 0.754224	Val Loss: 0.881595	Val Acc: 70
Train Epoch: 9 [20480/49000 (42%)]	Train Loss: 0.820019	Val Loss: 0.880538	Val Acc: 71
Train Epoch: 9 [25600/49000 (52%)]	Train Loss: 0.803823	Val Loss: 0.865883	Val Acc: 71
Train Epoch: 9 [30720/49000 (62%)]	Train Loss: 0.713305	Val Loss: 0.864134	Val Acc: 70
Train Epoch: 9 [35840/49000 (73%)]	Train Loss: 0.776891	Val Loss: 0.852015	Val Acc: 71
Train Epoch: 9 [40960/49000 (83%)]	Train Loss: 0.730107	Val Loss: 0.855958	Val Acc: 71
Train Epoch: 9 [46080/49000 (94%)]	Train Loss: 0.719235	Val Loss: 0.881300	Val Acc: 70
Train Epoch: 10 [0/49000 (0%)]	Train Loss: 3.133944	Val Loss: 0.881707	Val Acc: 70
Train Epoch: 10 [5120/49000 (10%)]	Train Loss: 0.703832	Val Loss: 0.858373	Val Acc: 70
Train Epoch: 10 [10240/49000 (21%)]	Train Loss: 0.709395	Val Loss: 0.868901	Val Acc: 70
Train Epoch: 10 [15360/49000 (31%)]	Train Loss: 0.766216	Val Loss: 0.866909	Val Acc: 70
Train Epoch: 10 [20480/49000 (42%)]	Train Loss: 0.798241	Val Loss: 0.857169	Val Acc: 70
Train Epoch: 10 [25600/49000 (52%)]	Train Loss: 0.700774	Val Loss: 0.834437	Val Acc: 72
Train Epoch: 10 [30720/49000 (62%)]	Train Loss: 0.765888	Val Loss: 0.857119	Val Acc: 71
Train Epoch: 10 [35840/49000 (73%)]	Train Loss: 0.741993	Val Loss: 0.834990	Val Acc: 72
Train Epoch: 10 [40960/49000 (83%)]	Train Loss: 0.704267	Val Loss: 0.849254	Val Acc: 72
Train Epoch: 10 [46080/49000 (94%)]	Train Loss: 0.688384	Val Loss: 0.826610	Val Acc: 72
Train Epoch: 11 [0/49000 (0%)]	Train Loss: 3.024765	Val Loss: 0.827156	Val Acc: 72
Train Epoch: 11 [5120/49000 (10%)]	Train Loss: 0.774340	Val Loss: 0.856841	Val Acc: 71
Train Epoch: 11 [10240/49000 (21%)]	Train Loss: 0.815702	Val Loss: 0.813172	Val Acc: 73
Train Epoch: 11 [15360/49000 (31%)]	Train Loss: 0.687940	Val Loss: 0.845864	Val Acc: 73
Train Epoch: 11 [20480/49000 (42%)]	Train Loss: 0.770664	Val Loss: 0.843614	Val Acc: 71
Train Epoch: 11 [25600/49000 (52%)]	Train Loss: 0.731223	Val Loss: 0.808302	Val Acc: 72
Train Epoch: 11 [30720/49000 (62%)]	Train Loss: 0.769660	Val Loss: 0.805148	Val Acc: 74
Train Epoch: 11 [35840/49000 (73%)]	Train Loss: 0.667571	Val Loss: 0.807679	Val Acc: 73
Train Epoch: 11 [40960/49000 (83%)]	Train Loss: 0.747649	Val Loss: 0.809389	Val Acc: 73
Train Epoch: 11 [46080/49000 (94%)]	Train Loss: 0.664018	Val Loss: 0.805815	Val Acc: 73
Train Epoch: 12 [0/49000 (0%)]	Train Loss: 3.077204	Val Loss: 0.784472	Val Acc: 73
Train Epoch: 12 [5120/49000 (10%)]	Train Loss: 0.646111	Val Loss: 0.803390	Val Acc: 73
Train Epoch: 12 [10240/49000 (21%)]	Train Loss: 0.688115	Val Loss: 0.827441	Val Acc: 73
Train Epoch: 12 [15360/49000 (31%)]	Train Loss: 0.688694	Val Loss: 0.790946	Val Acc: 74
Train Epoch: 12 [20480/49000 (42%)]	Train Loss: 0.662399	Val Loss: 0.792287	Val Acc: 73
Train Epoch: 12 [25600/49000 (52%)]	Train Loss: 0.689089	Val Loss: 0.788547	Val Acc: 74
Train Epoch: 12 [30720/49000 (62%)]	Train Loss: 0.634513	Val Loss: 0.781854	Val Acc: 74
Train Epoch: 12 [35840/49000 (73%)]	Train Loss: 0.659417	Val Loss: 0.778823	Val Acc: 73
Train Epoch: 12 [40960/49000 (83%)]	Train Loss: 0.660548	Val Loss: 0.760619	Val Acc: 74
Train Epoch: 12 [46080/49000 (94%)]	Train Loss: 0.670096	Val Loss: 0.763167	Val Acc: 75
